region,department,health_district,match_id,match_name,fac_name_processed,fac_name_orig,group_fac_type,fac_type_orig,group_fac_own,fac_own_orig,latitude,longitude,max_gps_dist,source,data_flagged,data_notes,decision_notes,last_updated,update_notes,n_gps,n_source,source_list,fac_id,fac_id_orig,fac_id_orig_var,n_fac_type,n_fac_own,no_department,no_health_district,no_fac_type,no_fac_own,no_gps,n_geos
Kolda,Kolda,Kolda,2434,velingara yelle,velingara yelle,Vélingara Yellé,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,1,Confirm facility type (health post or case de sante),,,,0,1,ANSD 2017-2018,102878,,HFID2015,1,1,0,0,0,0,1,1
Kolda,Velingara,Velingara,2435,wadiyatoulaye,wadiyatoulaye,Wadiyatoulaye(nouvelle case),case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,2,ANSD 2017-2018; SPA 2016,103030,,HFID2015,1,1,0,0,0,0,0,1
Kolda,Velingara,Velingara,2435,wadiyatoulaye,wadiyatoulaye,Wadiyatoulaye(Nouvelle Case),case de sante,Case de sante,publique,Publique,12.87485,-13.60726,,SPA 2016,,,,,,1,2,ANSD 2017-2018; SPA 2016,40421,40421,,1,1,0,0,0,0,0,1
Kolda,Medina Yoro Foulah,Medina Yoro Foulah,2436,wanianke,wanianke,Wanianke,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,102933,,HFID2015,1,1,0,0,0,0,1,1
Kolda,Medina Yoro Foulah,Medina Yoro Foulah,2437,wellia mbounka,wellia mbounka,Wéllia mbounka,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,102915,,HFID2015,1,1,0,0,0,0,1,1
Kolda,Medina Yoro Foulah,Medina Yoro Foulah,2438,wouropana,wouropana,wouropana,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,102953,,HFID2015,1,1,0,0,0,0,1,1
Kolda,Medina Yoro Foulah,Medina Yoro Foulah,2439,yedoulaye,yedoulaye,Yédoulaye,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,102898,,HFID2015,1,1,0,0,0,0,1,1
Kolda,Kolda,Kolda,2440,zone lycee,zone lycee,PS Zone Lycee,poste de sante,Poste de sante,,,,,,MOH,1,Should this match to anything (and/or does it now have a different name)? Only in MOH list,,,,0,1,MOH,171166,,,1,1,0,0,0,1,1,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,AFFE,poste de sante,Poste de sante,publique,Publique,,,0.14,ANSD 2017-2018,,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,101278,PS_671,HFID2015,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,de Affe,poste de sante,Poste de sante,publique,Publique,15.12978525,-15.4262918,0.14,COUS,,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,120687,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe djoloff,PS AFFE DJOLOFF,poste de sante,POSTE DE SANTE,publique,Publique,,,0.14,Louga,,,,20230506,Matched to previously named PS Affe in other lists,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,180001,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,PS Affe,poste de sante,Poste de sante,publique,,,,0.14,MOH,,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,170342,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,Affe Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.1297,-15.4276,0.14,Maina et. al (2019),,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,130596,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,Affe,poste de sante,Poste de sante,publique,Publique,15.12991,-15.42632,0.14,SPA 2016,,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,40250,40250,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2441,affe djoloff,affe,Affe,poste de sante,Poste de sante,publique,Publique,,,0.14,SPA 2018,,,,20230506,Updated facility name per Louga 2023 list,3,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,60242,60242,spafacid,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2442,amaly,amaly,Amaly,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Louga,103077,,HFID2015,1,2,0,0,0,0,1,1
Louga,Linguere,Dahra,2442,amaly,amaly,AMALY,case de sante,Case de sante,,,,,,Louga,,,,,,0,2,ANSD 2017-2018; Louga,180241,,,1,2,0,0,0,0,1,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,ARAFAT,poste de sante,Poste de sante,publique,Publique,,,1.43,ANSD 2017-2018,,,,,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),101302,PS,HFID2015,4,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,Arafat,poste de sante,Case de sante,publique,Publique,,,1.43,ANSD 2017-2018,,May have been case de sante in past (per ANSD 2017-2018 classification),Regional focal point confirmed facility type (health post),,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),103085,,HFID2015,4,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,Arafat,poste de sante,Poste de sante,publique,Publique,15.04800388,-15.95802583,1.43,COUS,,,,,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),120703,,,4,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,PS arafat,poste de sante,PS,publique,Publique,,,1.43,Louga,,,,,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),180030,,,4,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,PS Arafat,poste de sante,Poste de sante,publique,,,,1.43,MOH,,,,,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),170358,,,4,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2443,arafat,arafat,Arafat Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.0583,-15.95,1.43,Maina et. al (2019),,,,,,2,5,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019),130597,,,4,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,Artillerie,poste de sante,Poste de sante,publique,Publique,,,0.02,ANSD 2017-2018,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,101370,PS,HFID2015,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,Artillerie,poste de sante,Poste de sante,publique,Publique,15.63406289,-16.22163871,0.02,COUS,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,120774,,,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,Poste de Santé Artillerie Nord,poste de sante,doctors,publique,,15.63416976,-16.22159666,0.02,HDX,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,140759,1810658547,osm_id,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,PS ARTILLERIE,poste de sante,Poste de sante,publique,Publique,,,0.02,Louga,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,180129,,,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,PS Artillerie,poste de sante,Poste de sante,publique,,,,0.02,MOH,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,170438,,,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,Artillerie Poste de Santé,poste de sante,Poste de Sante,publique,Publique,,,0.02,Maina et. al (2019),,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,130598,,,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2444,artillerie,artillerie,Artillerie,poste de sante,Poste de sante,publique,Publique,15.63396,-16.22164,0.02,SPA 2017,,,,,,3,7,ANSD 2017-2018; COUS; HDX; Louga; MOH; Maina et. al (2019); SPA 2017,50285,50285,spafacid,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2445,asbef,asbef,ASBEF,poste de sante,Poste de sante,prive,Prive,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; COUS; Louga,101371,PS,HFID2015,2,3,0,0,0,0,0,1
Louga,Louga,Louga,2445,asbef,asbef,Asbef,poste de sante,Poste de sante,prive,Prive laic,15.6255316,-16.21906859,,COUS,,,,,,1,3,ANSD 2017-2018; COUS; Louga,120775,,,2,3,0,0,0,0,0,1
Louga,Louga,Louga,2445,asbef,asbef,ASBEF,poste de sante,Prive lucratif,prive,PRIVE,,,,Louga,,,,20230506,Added fac_type,1,3,ANSD 2017-2018; COUS; Louga,180121,,,2,3,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2446,baba lo,baba lo,Baba Lo,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,103086,,HFID2015,1,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2446,baba lo,baba lo,baba lo,case de sante,Case de sante,,,,,,Louga,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,180258,,,1,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2446,baba lo,baba lo,Baba Lo,case de sante,Case de sante,publique,Publique,15.01562,-16.15199,,SPA 2017,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,50600,50600,spafacid,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2447,badieng,badieng,Badieng,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Louga,103149,,HFID2015,1,2,0,0,0,0,1,1
Louga,Louga,Keur Momar Sarr,2447,badieng,badieng,BADIENG,case de sante,Case de sante,,,,,,Louga,,,,20230506,Matched to case de sante Badieng,0,2,ANSD 2017-2018; Louga,180390,,,1,2,0,0,0,0,1,1
Louga,Louga,Keur Momar Sarr,2448,badji,badji,Badji,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,103140,,HFID2015,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2448,badji,badji 1,BADJI 1,case de sante,Case de sante,,,,,,Louga,,,,20230506,Matched to case de sante Badji,1,3,ANSD 2017-2018; Louga; SPA 2017,180400,,,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2448,badji,badji,Badji,case de sante,Case de sante,publique,Publique,15.5983,-15.7622,,SPA 2017,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,50614,50614,spafacid,1,2,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,BANDEGNE,poste de sante,Poste de sante,publique,Publique,,,0.97,ANSD 2017-2018,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,101316,PS_685,HFID2015,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,Bandegne,poste de sante,Poste de sante,publique,Publique,15.52268,-16.3909499,0.97,COUS,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,120719,,,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,PS Bandegne,poste de sante,Poste de sante,publique,Civile publique,,,0.97,Louga,,,,20230506,Matched to PS Bandegne,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,180049,,,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,PS Bandegne,poste de sante,Poste de sante,publique,,,,0.97,MOH,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,170373,,,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,Bandegne Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.526,-16.3826,0.97,Maina et. al (2019),,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,130599,,,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,Bandegne,poste de sante,Poste de sante,publique,Publique,15.52266,-16.39091,0.97,SPA 2014,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,20250,20250,spafacid,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,Bandegne,poste de sante,Poste de sante,publique,Publique,15.52266,-16.39091,0.97,SPA 2016,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,40253,40253,,2,3,0,0,0,0,0,1
Louga,Kebemer,Kebemer,2449,bandegne,bandegne,Bandegne,poste de sante,Poste de sante,publique,Publique,15.52268,-16.39095,0.97,SPA 2017,,,,,,4,8,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2014; SPA 2016; SPA 2017,50275,50275,spafacid,2,3,0,0,0,0,0,1
Louga,Louga,Sakal,2450,barale,barale,      BARALE,case de sante,Case de sante,,,,,,Louga,,,,,,0,1,Louga,180515,,,1,1,0,0,0,1,1,1
Louga,Kebemer,Darou Mousty,2451,barga,barga,Barga,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Louga,103089,,HFID2015,1,2,0,0,0,0,1,1
Louga,Kebemer,Darou Mousty,2451,barga,barga,Barga,case de sante,Case de sante,,,,,,Louga,,,,,,0,2,ANSD 2017-2018; Louga,180261,,,1,2,0,0,0,0,1,1
Louga,Louga,Louga,2452,baridiam cisse,baridiam cisse,Baridiam cissé,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,103184,,HFID2015,1,1,0,0,0,0,1,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,BARKEDJI,poste de sante,Poste de sante,publique,Publique,,,0.56,ANSD 2017-2018,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,101349,PS_705,HFID2015,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,de Barkedji,poste de sante,Poste de sante,publique,Publique,15.27998736,-14.86663682,0.56,COUS,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,120759,,,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,PS Barkedji,poste de sante,Poste de sante,publique,Civile publique,15.2799106,-14.8666515,0.56,Louga,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,180103,,,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,PS Barkedji,poste de sante,Poste de sante,publique,,,,0.56,MOH,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,170416,,,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,Barkedji Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.276,-14.8694,0.56,Maina et. al (2019),,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,130600,,,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,Barkedji,poste de sante,Poste de sante,publique,Publique,15.28018,-14.86651,0.56,SPA 2016,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,40256,40256,,2,4,0,0,0,0,0,1
Louga,Linguere,Linguere,2453,barkedji,barkedji,Barkedji,poste de sante,Poste de sante,ong ou mission/confessionnel,ONG ou mission/confessionnel,,,0.56,SPA 2018,,,,,,4,7,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016; SPA 2018,60250,60250,spafacid,2,4,0,0,0,0,0,1
Louga,Louga,Sakal,2454,baity rip,baity rip,BAITY RIP,case de sante,Case de sante,,,,,,Louga,,,,,,1,2,Louga; Maina et. al (2019),180542,,,2,2,0,0,0,0,0,1
Louga,Louga,Sakal,2454,baity rip,bayti rip,Bayti Rip Poste de Santé,case de sante,Poste de Sante,publique,Publique,15.7167,-16.4167,,Maina et. al (2019),,,,20230506,Matched to case de sante Baity Rip,1,2,Louga; Maina et. al (2019),130601,,,2,2,0,0,0,0,0,1
Louga,Kebemer,Darou Mousty,2455,belel galocky,belel galocky,Belel Galocky,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,103097,,HFID2015,1,1,0,0,0,0,1,1
Louga,Kebemer,Kebemer,2456,bellakhor,bellakhor,Bellakhor,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,103125,,HFID2015,1,1,0,0,0,0,1,1
Louga,Kebemer,Kebemer,2457,mbellakhor,mbellakhor,Mbellakhor,case de sante,Case de sante,,,,,,Louga,,,,,,0,1,Louga,180364,,,1,1,0,0,0,1,1,1
Louga,Kebemer,Kebemer,2458,bercome,bercome,Bercome,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,103110,,HFID2015,1,1,0,0,0,0,1,1
Louga,Louga,Louga,2459,beul gueye,beul gueye,Beul guéye,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Louga,103178,,HFID2015,1,2,0,0,0,0,1,1
Louga,Louga,Louga,2459,beul gueye,beul gueye,BEUL GUEYE,case de sante,Case de sante,,,,,,Louga,,,,,,0,2,ANSD 2017-2018; Louga,180481,,,1,2,0,0,0,0,1,1
Louga,Louga,Keur Momar Sarr,2460,bisnabe gande,bisnabe gande,Bisnabé gandé,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2014,103141,,HFID2015,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2460,bisnabe gande,bisnabe gande,BISNABE GANDE,case de sante,Case de sante,,,,,,Louga,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2014,180398,,,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2460,bisnabe gande,bisnabe gande,Bisnabé Gandé,case de sante,Case de sante,publique,Publique,15.62977,-15.82278,,SPA 2014,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2014,20413,20413,spafacid,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,boudy sakho,poste de sante,Poste de sante,publique,Publique,,,0.19,ANSD 2017-2018,,,,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,101336,PS_694,HFID2015,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,Issa Ndiaye de Boudy Sakho,poste de sante,Poste de sante,publique,Publique,15.79577959,-15.93729608,0.19,COUS,,,Rematched to PS Boudy Sakho,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,120746,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,PS BOUDY SAKHO,poste de sante,Poste de sante,publique,Publique,,,0.19,Louga,,,,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,180076,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,PS Boudy Sakho,poste de sante,Poste de sante,publique,,,,0.19,MOH,,,,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,170397,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,Boudy Sakho Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.7944,-15.9384,0.19,Maina et. al (2019),,,,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,130602,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2461,boudy sakho,boudy sakho,Boudy Sakho,poste de sante,Poste de sante,publique,Publique,,,0.19,SPA 2019,,,,,,2,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2019,70249,70249,spafacid,2,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal,BOULAL,poste de sante,Poste de sante,publique,Publique,,,0.06,ANSD 2017-2018,,,,,,3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,101279,,HFID2015,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal nianghene,BOULAL NIANGHENE,poste de sante,Poste de sante,publique,Publique,,,0.06,ANSD 2017-2018,,,,20230506,"Matched to PS Boulal, per Louga 2023 list",3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,101280,PS_664,HFID2015,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal,de Boulal,poste de sante,Poste de sante,publique,Publique,15.39788412,-15.66183422,0.06,COUS,,,,,,3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,120688,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal,PS BOULAL,poste de sante,POSTE DE SANTE,publique,Publique,,,0.06,Louga,,,,,,3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,180002,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal nianghene,PS Boulal Nianghene,poste de sante,Poste de sante,publique,,,,0.06,MOH,,,,20230506,"Matched to PS Boulal, per Louga 2023 list",3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,170335,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal nianghene,Boulal Nianghene Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.3978,-15.6619,0.06,Maina et. al (2019),,,,20230506,"Matched to PS Boulal, per Louga 2023 list",3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,130603,,,3,2,0,0,0,0,0,1
Louga,Linguere,Dahra,2462,boulal,boulal nianghene,Boulal Nianghene,poste de sante,Poste de sante,publique,Publique,15.39828,-15.66166,0.06,SPA 2016,,,,20230506,"Matched to PS Boulal, per Louga 2023 list",3,6,ANSD 2017-2018; COUS; Louga; MOH; Maina et. al (2019); SPA 2016,40248,40248,,3,2,0,0,0,0,0,1
Louga,Louga,Louga,2463,boussourolo,boussourolo,Boussourolo,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Louga,103179,,HFID2015,1,2,0,0,0,0,1,1
Louga,Louga,Louga,2463,boussourolo,boussouro lo,BOUSSOURO LO,case de sante,Case de sante,,,,,,Louga,,,,,,0,2,ANSD 2017-2018; Louga,180487,,,1,2,0,0,0,0,1,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,Boyo 2,poste de sante,Poste de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,101337,PS,HFID2015,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,Boyo II,poste de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,May have been case de sante in past (per ANSD 2017-2018 classification),Regional focal point confirmed facility type (health post),,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,103146,,HFID2015,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,de Boyo 2,poste de sante,Poste de sante,publique,Publique,15.676842,-15.93259306,,COUS,,,,,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,120737,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,PS BOYO 2,poste de sante,Poste de sante,publique,Publique,,,,Louga,,,,,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,180078,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,PS Boyo 2,poste de sante,Poste de sante,publique,,,,,MOH,,,,,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,170396,,,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2464,boyo 2,boyo 2,Boyo Ii,poste de sante,Case de sante,publique,Publique,,,,SPA 2019,,May have been case de sante in past (per ANSD 2017-2018 classification),Regional focal point confirmed facility type (health post),,,1,5,ANSD 2017-2018; COUS; Louga; MOH; SPA 2019,70408,70408,spafacid,2,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2465,brar,brar,Brar,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,103150,,HFID2015,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2465,brar,brar,BRAR,case de sante,Case de sante,,,,,,Louga,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,180394,,,1,2,0,0,0,0,0,1
Louga,Louga,Keur Momar Sarr,2465,brar,brar,Brar,case de sante,Case de sante,publique,Publique,16.03448,-15.95379,,SPA 2017,,,,,,1,3,ANSD 2017-2018; Louga; SPA 2017,50613,50613,spafacid,1,2,0,0,0,0,0,1
Louga,Louga,Louga,2466,cabinets prives,cabinets prives,Cabinets Prives,poste de sante,Poste de sante,prive,Prive,15.37015,-16.13566,,SPA 2015,1,Could this be Clinique Prive Darou Salam (ANSD 2017-2018),,20230506,,1,1,SPA 2015,30260,30260,spafacid,1,1,0,0,0,0,0,1
Louga,Louga,Louga,2467,clinique magou,clinique magou (dr sakho),Clinique Magou  (Dr Sakho),poste de sante,Poste de sante,prive,Prive,,,,ANSD 2017-2018,,,,20230506,Matched to Clinique Magou in Louga 2023 list,0,1,ANSD 2017-2018,101375,PS,HFID2015,1,1,0,0,0,0,1,1
Louga,Louga,Louga,2468,clinique magou,magou,Clinique MAGOU,centre de sante,Prive lucratif,prive,PRIVE,,,,Louga,,,,20230506,Matched to Clinique Magou in ANSD list,0,1,Louga,180141,,,1,2,0,0,0,0,1,1
